id,title,r2_key,url,created_at
1,Technical specifications — Tasos high — Tasos,,https://www.thebathcollection.com/productos/tasos-grifo-lavabo-alto/?pdf=3416,2026-05-10 17:27:30
2,Technical specifications — Tasos low — Tasos,,https://www.thebathcollection.com/productos/tasos-grifo-lavabo/?pdf=3413,2026-05-10 17:27:30
3,Technical specifications — Milos high — Milos,,https://www.thebathcollection.com/productos/milos-grifo-lavabo-alto-cromo/?pdf=2286,2026-05-10 17:27:30
4,Technical specifications — Milos low — Milos,,https://www.thebathcollection.com/productos/milos-grifo-lavabo-cromo/?pdf=2274,2026-05-10 17:27:30
5,Technical specifications — Athenas medium — Athenas,,https://www.thebathcollection.com/productos/grifo-medio-de-lavabo-athenas-negro/?pdf=1876,2026-05-10 17:27:30
6,Technical specifications — Athenas low — Athenas,,https://www.thebathcollection.com/productos/grifo-bajo-de-lavabo-athenas-negro/?pdf=1861,2026-05-10 17:27:30
7,Technical specifications — Tasos recessed — Tasos,,https://www.thebathcollection.com/productos/tasos-grifo-lavabo-empotrado/?pdf=3419,2026-05-10 17:27:30
8,Technical specifications — Milos recessed — Milos,,https://www.thebathcollection.com/productos/milos-grifo-empotrado-cromo/?pdf=2262,2026-05-10 17:27:30
9,Technical specifications — Athenas recessed — Athenas,,https://www.thebathcollection.com/productos/grifo-empotrado-athenas/?pdf=1870,2026-05-10 17:27:30
10,Technical specifications — Athenas high — Athenas,,https://www.thebathcollection.com/productos/grifo-alto-athenas-negro/?pdf=1856,2026-05-10 17:27:30
11,Technical specifications — Tasos bidet — Tasos,,https://www.thebathcollection.com/productos/tasos-grifo-bide/?pdf=3407,2026-05-10 17:27:30
12,Technical specifications — Tasos shower — Tasos,,https://www.thebathcollection.com/productos/tasos-columna-ducha/?pdf=3404,2026-05-10 17:27:30
13,Technical specifications — Tasos recessed — Tasos,,https://www.thebathcollection.com/productos/tasos-grifo-ducha-empotrado/?pdf=3410,2026-05-10 17:27:30
14,Technical specifications — Milos recessed — Milos,,https://www.thebathcollection.com/productos/milos-griferia-de-ducha-cromo/?pdf=2250,2026-05-10 17:27:30
15,Technical specifications — Athenas recessed — Athenas,,https://www.thebathcollection.com/productos/griferia-de-ducha-athenas-negro/?pdf=1852,2026-05-10 17:27:30
16,Technical specifications — Athenas bathtub — Athenas,,https://www.thebathcollection.com/productos/grifo-de-banera-athenas/?pdf=1864,2026-05-10 17:27:30
17,Technical specifications — Iconos bathtub — Iconos,,https://www.thebathcollection.com/productos/griferia-de-banera-iconos-gris/?pdf=1843,2026-05-10 17:27:30
18,Technical specifications — Oropesa I — Oropesa,,https://www.thebathcollection.com/productos/oropesa-inodoro-suspendido/?pdf=2752,2026-05-10 17:27:30
19,Declaración de conformidad — Oropesa I — Oropesa,,https://www.thebathcollection.com/wp-content/uploads/2026/01/BATHCO-Declaracion-de-conformidad-UE-sanitarios.pdf,2026-05-10 17:27:30
20,Declaración de prestaciones — Oropesa I — Oropesa,,https://www.thebathcollection.com/wp-content/uploads/2026/01/BATHCO-Declaracion-de-prestaciones-DoP-Inodoro-mural.pdf,2026-05-10 17:27:30
21,Technical specifications — Evora I — Evora,,https://www.thebathcollection.com/productos/inodoro-suspendido-evora/?pdf=1945,2026-05-10 17:27:30
22,Technical specifications — Antequera I — Antequera,,https://www.thebathcollection.com/productos/antequera-inodoro-suspendido-mate/?pdf=871,2026-05-10 17:27:30
23,Technical specifications — Oropesa II — Oropesa,,https://www.thebathcollection.com/productos/inodoro-a-suelo-oropesa/?pdf=1927,2026-05-10 17:27:30
24,Declaración de prestaciones — Oropesa II — Oropesa,,https://www.thebathcollection.com/wp-content/uploads/2026/01/BATHCO-Declaracion-de-prestaciones-DoP-Inodoro-suelo.pdf,2026-05-10 17:27:30
25,Technical specifications — Antequera II — Antequera,,https://www.thebathcollection.com/productos/antequera-inodoro-a-suelo/?pdf=866,2026-05-10 17:27:30
26,Technical specifications — Antequera bidet I — Antequera,,https://www.thebathcollection.com/productos/antequera-bide-suspendido/?pdf=863,2026-05-10 17:27:30
27,Declaración de conformidad — Antequera bidet I — Antequera,,https://www.thebathcollection.com/wp-content/uploads/2026/01/BATHCO-Declaracion-de-conformidad-UE-bidets.pdf,2026-05-10 17:27:30
28,Technical specifications — Evora bidet I — Evora,,https://www.thebathcollection.com/productos/bide-suspendido-evora/?pdf=983,2026-05-10 17:27:30
29,Technical specifications — Oropesa bidet I — Oropesa,,https://www.thebathcollection.com/productos/oropesa-bide-suspendido/?pdf=2746,2026-05-10 17:27:30
30,Technical specifications — Oropesa bidet II — Oropesa,,https://www.thebathcollection.com/productos/oropesa-bide-a-suelo/?pdf=2743,2026-05-10 17:27:30
31,Technical specifications — Antequera bidet II — Antequera,,https://www.thebathcollection.com/productos/antequera-bide-suelo/?pdf=860,2026-05-10 17:27:30
32,Technical specifications — Striae oval — STONE,,https://www.thebathcollection.com/productos/striae-oval-beige/?pdf=3380,2026-05-10 17:27:30
33,Declaración de prestaciones — Striae oval — STONE,,https://www.thebathcollection.com/wp-content/uploads/2026/01/BATHCO-Declaracion-de-prestaciones-DoP-lavabos-de-piedra.pdf,2026-05-10 17:27:30
34,Manual de mantenimiento — Striae oval — STONE,,https://www.thebathcollection.com/wp-content/uploads/2025/11/Manual_de_cuidados_y_mantenimiento.pdf,2026-05-10 17:27:30
35,Technical specifications — Striae 39 — STONE,,https://www.thebathcollection.com/productos/striae-cuadrado-beige/?pdf=3374,2026-05-10 17:27:30
36,Technical specifications — Striae — STONE,,https://www.thebathcollection.com/productos/striae-circular-beige/?pdf=3368,2026-05-10 17:27:30
37,Technical specifications — Pemba — STONE,,https://www.thebathcollection.com/productos/pemba-doreng/?pdf=2852,2026-05-10 17:27:30
38,Technical specifications — Papua A — STONE,,https://www.thebathcollection.com/productos/papua-a-doreng/?pdf=2789,2026-05-10 17:27:30
39,Technical specifications — Icono — STONE,,https://www.thebathcollection.com/productos/icono-gris/?pdf=1924,2026-05-10 17:27:30
40,Technical specifications — Classic Cuadrado — STONE,,https://www.thebathcollection.com/productos/classic-cuadrado-grey/?pdf=17695,2026-05-10 17:27:30
41,Technical specifications — Classic Rectangular — STONE,,https://www.thebathcollection.com/productos/classic-rectangular-grey/?pdf=17698,2026-05-10 17:27:30
42,Technical specifications — Classic Circular — STONE,,https://www.thebathcollection.com/productos/classic-circular-grey/?pdf=17692,2026-05-10 17:27:30
43,Technical specifications — Boracay — STONE,,https://www.thebathcollection.com/productos/boracay-beige/?pdf=17685,2026-05-10 17:27:30
44,Technical specifications — Ticao Circular — STONE,,https://www.thebathcollection.com/productos/ticao-circular/?pdf=17947,2026-05-10 17:27:30
45,Technical specifications — Ticao Cuadrado — STONE,,https://www.thebathcollection.com/productos/ticao-cuadrado/?pdf=17948,2026-05-10 17:27:30
46,Technical specifications — Morella — STONE,,https://www.thebathcollection.com/productos/morella-circular/?pdf=2379,2026-05-10 17:27:30
47,Technical specifications — Morella cuadrado — STONE,,https://www.thebathcollection.com/productos/morella-cuadrado/?pdf=2382,2026-05-10 17:27:30
48,Technical specifications — Morella oval — STONE,,https://www.thebathcollection.com/productos/morella-oval/?pdf=2385,2026-05-10 17:27:30
49,Technical specifications — Papua C — STONE,,https://www.thebathcollection.com/productos/papua-c-beige/?pdf=2792,2026-05-10 17:27:30
50,Technical specifications — Papua — STONE,,https://www.thebathcollection.com/productos/papua-beige/?pdf=2780,2026-05-10 17:27:30
51,Technical specifications — Mimika C — STONE,,https://www.thebathcollection.com/productos/mimika-c-beige/?pdf=2304,2026-05-10 17:27:30
52,Technical specifications — Mimika — STONE,,https://www.thebathcollection.com/productos/mimika-beige/?pdf=2298,2026-05-10 17:27:30
53,Technical specifications — Mappi C — STONE,,https://www.thebathcollection.com/productos/mappi-c-beige/?pdf=2197,2026-05-10 17:27:30
54,Technical specifications — Mappi — STONE,,https://www.thebathcollection.com/productos/mappi-beige/?pdf=2191,2026-05-10 17:27:30
55,Technical specifications — Mauritius — STONE,,https://www.thebathcollection.com/productos/mauritius/?pdf=2215,2026-05-10 17:27:30
56,Technical specifications — Gorea — STONE,,https://www.thebathcollection.com/productos/gorea-doreng/?pdf=1834,2026-05-10 17:27:30
57,Technical specifications — Duotono B — STONE,,https://www.thebathcollection.com/productos/duotono-b/?pdf=1586,2026-05-10 17:27:30
58,Technical specifications — Suances — Cement,,https://www.thebathcollection.com/productos/suances/?pdf=3392,2026-05-10 17:27:30
59,Declaración de prestaciones — Suances — Cement,,https://www.thebathcollection.com/wp-content/uploads/2026/01/BATHCO-Declaracion-de-prestaciones-DoP-lavabos-de-cemento.pdf,2026-05-10 17:27:30
60,Technical specifications — Parbayón — Cement,,https://www.thebathcollection.com/productos/parbayon/?pdf=2807,2026-05-10 17:27:30
61,Technical specifications — Parbayón terrazzo — Cement,,https://www.thebathcollection.com/productos/parbayon-terrazo/?pdf=2810,2026-05-10 17:27:30
62,Technical specifications — Nestares — Cement,,https://www.thebathcollection.com/productos/nestares-teja/?pdf=2527,2026-05-10 17:27:30
63,Technical specifications — Detroit alto — METALIC,,https://www.thebathcollection.com/productos/detroit-alto-cepillado/?pdf=1349,2026-05-10 17:27:30
64,Declaración de prestaciones — Detroit alto — METALIC,,https://www.thebathcollection.com/wp-content/uploads/2026/01/BATHCO-Declaracion-de-prestaciones-DoP-lavabos-de-acero-inoxidable.pdf,2026-05-10 17:27:30
65,Technical specifications — Detroit rectangular — METALIC,,https://www.thebathcollection.com/productos/detroit-rectangular-cepillado/?pdf=1403,2026-05-10 17:27:30
66,Technical specifications — Detroit oval — METALIC,,https://www.thebathcollection.com/productos/detroit-oval-cepillado/?pdf=1376,2026-05-10 17:27:30
