id,product_id,pdf_id,sort_order,created_at,source
535,1816,228,1,2026-05-03 18:23:18,grandinetti
536,1315,392,0,2026-05-10 14:49:15,gsg sanitare
537,113,264,0,2026-05-03 18:25:26,omnia
538,418,20,2,2026-05-03 18:22:26,bathco
539,905,276,2,2026-05-10 14:32:50,casalgrande padana
540,1011,337,0,2026-05-10 14:35:51,euval
541,1103,371,3,2026-05-10 14:39:26,fantini sanitare
542,1204,259,4,2026-05-10 14:44:20,fir italia
543,822,249,0,2026-05-03 18:25:32,fondovalle ceramice
544,1817,333,0,2026-05-03 18:23:18,grandinetti
545,1316,398,0,2026-05-10 14:49:15,gsg sanitare
546,114,264,0,2026-05-03 18:25:26,omnia
547,419,22,0,2026-05-03 18:22:26,bathco
548,905,285,3,2026-05-10 14:32:50,casalgrande padana
549,1011,224,1,2026-05-10 14:35:51,euval
550,1103,377,4,2026-05-10 14:39:26,fantini sanitare
551,1205,346,0,2026-05-10 14:44:20,fir italia
552,823,249,0,2026-05-03 18:25:32,fondovalle ceramice
553,1817,228,1,2026-05-03 18:23:18,grandinetti
554,1317,404,0,2026-05-10 14:49:15,gsg sanitare
555,115,264,0,2026-05-03 18:25:26,omnia
556,419,19,1,2026-05-03 18:22:26,bathco
557,906,256,0,2026-05-10 14:32:50,casalgrande padana
558,1012,344,0,2026-05-10 14:35:51,euval
559,1103,258,5,2026-05-10 14:39:26,fantini sanitare
560,1205,353,1,2026-05-10 14:44:20,fir italia
561,824,249,0,2026-05-03 18:25:32,fondovalle ceramice
562,1818,228,0,2026-05-03 18:23:18,grandinetti
563,1318,410,0,2026-05-10 14:49:15,gsg sanitare
564,116,264,0,2026-05-03 18:25:26,omnia
565,419,20,2,2026-05-03 18:22:26,bathco
566,906,267,1,2026-05-10 14:32:50,casalgrande padana
567,1012,224,1,2026-05-10 14:35:51,euval
568,1103,269,6,2026-05-10 14:39:26,fantini sanitare
569,1205,248,2,2026-05-10 14:44:20,fir italia
570,825,249,0,2026-05-03 18:25:32,fondovalle ceramice
571,1819,228,0,2026-05-03 18:23:18,grandinetti
572,1318,415,1,2026-05-10 14:49:15,gsg sanitare
573,117,264,0,2026-05-03 18:25:26,omnia
574,420,23,0,2026-05-03 18:22:26,bathco
575,906,276,2,2026-05-10 14:32:50,casalgrande padana
576,1013,351,0,2026-05-10 14:35:51,euval
577,1104,383,0,2026-05-10 14:39:26,fantini sanitare
578,1205,259,3,2026-05-10 14:44:20,fir italia
579,826,249,0,2026-05-03 18:25:32,fondovalle ceramice
580,1820,228,0,2026-05-03 18:23:18,grandinetti
581,1319,420,0,2026-05-10 14:49:15,gsg sanitare
582,420,19,1,2026-05-03 18:22:26,bathco
583,906,285,3,2026-05-10 14:32:50,casalgrande padana
584,1013,224,1,2026-05-10 14:35:51,euval
585,1104,389,1,2026-05-10 14:39:26,fantini sanitare
586,1206,360,0,2026-05-10 14:44:20,fir italia
587,827,249,0,2026-05-03 18:25:32,fondovalle ceramice
588,1821,228,0,2026-05-03 18:23:18,grandinetti
589,1319,326,1,2026-05-10 14:49:15,gsg sanitare
590,420,24,2,2026-05-03 18:22:26,bathco
591,907,256,0,2026-05-10 14:32:50,casalgrande padana
592,1014,358,0,2026-05-10 14:35:51,euval
593,1104,395,2,2026-05-10 14:39:26,fantini sanitare
594,1206,366,1,2026-05-10 14:44:20,fir italia
595,828,249,0,2026-05-03 18:25:32,fondovalle ceramice
596,1822,228,0,2026-05-03 18:23:18,grandinetti
597,1319,425,2,2026-05-10 14:49:15,gsg sanitare
598,421,25,0,2026-05-03 18:22:26,bathco
599,907,267,1,2026-05-10 14:32:50,casalgrande padana
600,1014,224,1,2026-05-10 14:35:51,euval
601,1104,401,3,2026-05-10 14:39:26,fantini sanitare
602,1206,372,2,2026-05-10 14:44:20,fir italia
603,829,249,0,2026-05-03 18:25:32,fondovalle ceramice
604,1823,228,0,2026-05-03 18:23:18,grandinetti
605,1320,429,0,2026-05-10 14:49:15,gsg sanitare
606,421,19,1,2026-05-03 18:22:26,bathco
607,907,276,2,2026-05-10 14:32:50,casalgrande padana
608,1015,364,0,2026-05-10 14:35:51,euval
609,1104,258,4,2026-05-10 14:39:26,fantini sanitare
610,1206,248,3,2026-05-10 14:44:20,fir italia
611,830,249,0,2026-05-03 18:25:32,fondovalle ceramice
612,1824,228,0,2026-05-03 18:23:18,grandinetti
613,1320,433,1,2026-05-10 14:49:15,gsg sanitare
614,421,24,2,2026-05-03 18:22:26,bathco
615,907,285,3,2026-05-10 14:32:50,casalgrande padana
616,1015,224,1,2026-05-10 14:35:51,euval
617,1104,269,5,2026-05-10 14:39:26,fantini sanitare
618,1206,259,4,2026-05-10 14:44:20,fir italia
619,831,249,0,2026-05-03 18:25:32,fondovalle ceramice
620,1825,340,0,2026-05-03 18:23:18,grandinetti
621,1320,437,2,2026-05-10 14:49:15,gsg sanitare
622,422,26,0,2026-05-03 18:22:26,bathco
623,908,256,0,2026-05-10 14:32:50,casalgrande padana
624,1016,370,0,2026-05-10 14:35:51,euval
625,1105,407,0,2026-05-10 14:39:26,fantini sanitare
626,1207,378,0,2026-05-10 14:44:20,fir italia
627,832,249,0,2026-05-03 18:25:32,fondovalle ceramice
628,1825,228,1,2026-05-03 18:23:18,grandinetti
629,1321,441,0,2026-05-10 14:49:15,gsg sanitare
630,422,27,1,2026-05-03 18:22:26,bathco
631,908,267,1,2026-05-10 14:32:50,casalgrande padana
632,1016,224,1,2026-05-10 14:35:51,euval
633,1105,412,1,2026-05-10 14:39:26,fantini sanitare
634,1207,384,1,2026-05-10 14:44:20,fir italia
635,833,249,0,2026-05-03 18:25:32,fondovalle ceramice
636,1826,340,0,2026-05-03 18:23:18,grandinetti
637,1321,445,1,2026-05-10 14:49:15,gsg sanitare
638,423,28,0,2026-05-03 18:22:26,bathco
639,908,276,2,2026-05-10 14:32:50,casalgrande padana
640,1017,376,0,2026-05-10 14:35:51,euval
641,1105,417,2,2026-05-10 14:39:26,fantini sanitare
642,1207,248,2,2026-05-10 14:44:20,fir italia
643,834,249,0,2026-05-03 18:25:32,fondovalle ceramice
644,1826,228,1,2026-05-03 18:23:18,grandinetti
645,1322,449,0,2026-05-10 14:49:15,gsg sanitare
646,423,27,1,2026-05-03 18:22:26,bathco
647,908,285,3,2026-05-10 14:32:50,casalgrande padana
648,1017,224,1,2026-05-10 14:35:51,euval
649,1105,422,3,2026-05-10 14:39:26,fantini sanitare
650,1207,259,3,2026-05-10 14:44:20,fir italia
651,835,249,0,2026-05-03 18:25:32,fondovalle ceramice
652,1827,340,0,2026-05-03 18:23:18,grandinetti
653,1322,380,1,2026-05-10 14:49:15,gsg sanitare
654,424,29,0,2026-05-03 18:22:26,bathco
655,909,294,0,2026-05-10 14:32:50,casalgrande padana
656,1018,382,0,2026-05-10 14:35:51,euval
657,1105,427,4,2026-05-10 14:39:26,fantini sanitare
658,1208,390,0,2026-05-10 14:44:20,fir italia
659,836,249,0,2026-05-03 18:25:32,fondovalle ceramice
660,1827,228,1,2026-05-03 18:23:18,grandinetti
661,1323,453,0,2026-05-10 14:49:15,gsg sanitare
662,424,27,1,2026-05-03 18:22:26,bathco
663,909,303,1,2026-05-10 14:32:50,casalgrande padana
664,1018,224,1,2026-05-10 14:35:51,euval
665,1105,258,5,2026-05-10 14:39:26,fantini sanitare
666,1208,396,1,2026-05-10 14:44:20,fir italia
667,837,249,0,2026-05-03 18:25:32,fondovalle ceramice
668,1828,340,0,2026-05-03 18:23:18,grandinetti
669,1323,457,1,2026-05-10 14:49:15,gsg sanitare
670,425,30,0,2026-05-03 18:22:26,bathco
671,909,312,2,2026-05-10 14:32:50,casalgrande padana
672,1019,388,0,2026-05-10 14:35:51,euval
673,1105,269,6,2026-05-10 14:39:26,fantini sanitare
674,1208,402,2,2026-05-10 14:44:20,fir italia
675,838,249,0,2026-05-03 18:25:32,fondovalle ceramice
676,1828,228,1,2026-05-03 18:23:18,grandinetti
677,1323,461,2,2026-05-10 14:49:15,gsg sanitare
678,425,27,1,2026-05-03 18:22:26,bathco
679,909,320,3,2026-05-10 14:32:50,casalgrande padana
680,1019,224,1,2026-05-10 14:35:51,euval
681,1106,431,0,2026-05-10 14:39:26,fantini sanitare
682,1208,248,3,2026-05-10 14:44:20,fir italia
683,839,249,0,2026-05-03 18:25:32,fondovalle ceramice
684,1829,340,0,2026-05-03 18:23:18,grandinetti
685,1324,465,0,2026-05-10 14:49:15,gsg sanitare
686,426,31,0,2026-05-03 18:22:26,bathco
687,910,294,0,2026-05-10 14:32:50,casalgrande padana
688,1020,394,0,2026-05-10 14:35:51,euval
689,1106,435,1,2026-05-10 14:39:26,fantini sanitare
690,1208,259,4,2026-05-10 14:44:20,fir italia
691,840,260,0,2026-05-03 18:25:32,fondovalle ceramice
692,1829,228,1,2026-05-03 18:23:18,grandinetti
693,1324,469,1,2026-05-10 14:49:15,gsg sanitare
694,426,27,1,2026-05-03 18:22:26,bathco
695,910,303,1,2026-05-10 14:32:50,casalgrande padana
696,1020,224,1,2026-05-10 14:35:51,euval
697,1106,258,2,2026-05-10 14:39:26,fantini sanitare
698,1209,408,0,2026-05-10 14:44:20,fir italia
699,841,260,0,2026-05-03 18:25:32,fondovalle ceramice
700,1830,347,0,2026-05-03 18:23:18,grandinetti
701,1324,473,2,2026-05-10 14:49:15,gsg sanitare
702,427,32,0,2026-05-03 18:22:26,bathco
703,910,312,2,2026-05-10 14:32:50,casalgrande padana
704,1021,400,0,2026-05-10 14:35:51,euval
705,1106,269,3,2026-05-10 14:39:26,fantini sanitare
706,1209,413,1,2026-05-10 14:44:20,fir italia
707,842,260,0,2026-05-03 18:25:32,fondovalle ceramice
708,1830,228,1,2026-05-03 18:23:18,grandinetti
709,1325,476,0,2026-05-10 14:49:15,gsg sanitare
710,427,33,1,2026-05-03 18:22:26,bathco
711,910,320,3,2026-05-10 14:32:50,casalgrande padana
712,1021,224,1,2026-05-10 14:35:51,euval
713,1107,439,0,2026-05-10 14:39:26,fantini sanitare
714,1209,248,2,2026-05-10 14:44:20,fir italia
715,843,260,0,2026-05-03 18:25:32,fondovalle ceramice
716,1831,354,0,2026-05-03 18:23:18,grandinetti
717,1325,415,1,2026-05-10 14:49:15,gsg sanitare
718,427,34,2,2026-05-03 18:22:26,bathco
719,911,294,0,2026-05-10 14:32:50,casalgrande padana
720,1022,406,0,2026-05-10 14:35:51,euval
721,1107,443,1,2026-05-10 14:39:26,fantini sanitare
722,1209,259,3,2026-05-10 14:44:20,fir italia
723,844,260,0,2026-05-03 18:25:32,fondovalle ceramice
724,1831,228,1,2026-05-03 18:23:18,grandinetti
725,1326,479,0,2026-05-10 14:49:15,gsg sanitare
726,428,35,0,2026-05-03 18:22:26,bathco
727,911,303,1,2026-05-10 14:32:50,casalgrande padana
728,1022,224,1,2026-05-10 14:35:51,euval
729,1107,447,2,2026-05-10 14:39:26,fantini sanitare
730,1210,418,0,2026-05-10 14:44:20,fir italia
731,845,260,0,2026-05-03 18:25:32,fondovalle ceramice
732,1832,361,0,2026-05-03 18:23:18,grandinetti
733,1326,415,1,2026-05-10 14:49:15,gsg sanitare
734,428,33,1,2026-05-03 18:22:26,bathco
735,911,312,2,2026-05-10 14:32:50,casalgrande padana
736,1107,451,3,2026-05-10 14:39:26,fantini sanitare
737,1210,423,1,2026-05-10 14:44:20,fir italia
738,846,271,0,2026-05-03 18:25:32,fondovalle ceramice
739,1832,228,1,2026-05-03 18:23:18,grandinetti
740,428,34,2,2026-05-03 18:22:26,bathco
741,911,320,3,2026-05-10 14:32:50,casalgrande padana
742,1107,455,4,2026-05-10 14:39:26,fantini sanitare
743,1210,248,2,2026-05-10 14:44:20,fir italia
744,847,271,0,2026-05-03 18:25:32,fondovalle ceramice
745,527,228,0,2026-05-03 18:23:18,grandinetti
746,429,36,0,2026-05-03 18:22:26,bathco
747,912,294,0,2026-05-10 14:32:50,casalgrande padana
748,1107,258,5,2026-05-10 14:39:26,fantini sanitare
749,1210,259,3,2026-05-10 14:44:20,fir italia
750,848,271,0,2026-05-03 18:25:32,fondovalle ceramice
751,528,228,0,2026-05-03 18:23:18,grandinetti
752,912,303,1,2026-05-10 14:32:50,casalgrande padana
753,1107,269,6,2026-05-10 14:39:26,fantini sanitare
754,849,271,0,2026-05-03 18:25:32,fondovalle ceramice
755,529,228,0,2026-05-03 18:23:18,grandinetti
756,912,312,2,2026-05-10 14:32:50,casalgrande padana
757,1108,459,0,2026-05-10 14:39:26,fantini sanitare
758,850,271,0,2026-05-03 18:25:32,fondovalle ceramice
759,530,228,0,2026-05-03 18:23:18,grandinetti
760,912,320,3,2026-05-10 14:32:50,casalgrande padana
761,1108,463,1,2026-05-10 14:39:26,fantini sanitare
762,851,271,0,2026-05-03 18:25:32,fondovalle ceramice
763,531,228,0,2026-05-03 18:23:18,grandinetti
764,913,294,0,2026-05-10 14:32:50,casalgrande padana
765,1108,467,2,2026-05-10 14:39:26,fantini sanitare
766,852,280,0,2026-05-03 18:25:32,fondovalle ceramice
767,532,228,0,2026-05-03 18:23:18,grandinetti
768,913,303,1,2026-05-10 14:32:50,casalgrande padana
769,1108,471,3,2026-05-10 14:39:26,fantini sanitare
770,853,280,0,2026-05-03 18:25:32,fondovalle ceramice
771,533,228,0,2026-05-03 18:23:18,grandinetti
772,913,312,2,2026-05-10 14:32:50,casalgrande padana
773,1108,474,4,2026-05-10 14:39:26,fantini sanitare
774,854,280,0,2026-05-03 18:25:32,fondovalle ceramice
775,534,228,0,2026-05-03 18:23:18,grandinetti
776,913,320,3,2026-05-10 14:32:50,casalgrande padana
777,1108,258,5,2026-05-10 14:39:26,fantini sanitare
778,855,289,0,2026-05-03 18:25:32,fondovalle ceramice
779,535,228,0,2026-05-03 18:23:18,grandinetti
780,914,328,0,2026-05-10 14:32:50,casalgrande padana
781,1108,269,6,2026-05-10 14:39:26,fantini sanitare
782,856,289,0,2026-05-03 18:25:32,fondovalle ceramice
783,536,228,0,2026-05-03 18:23:18,grandinetti
784,914,336,1,2026-05-10 14:32:50,casalgrande padana
785,1109,477,0,2026-05-10 14:39:26,fantini sanitare
786,857,289,0,2026-05-03 18:25:32,fondovalle ceramice
787,537,347,0,2026-05-03 18:23:18,grandinetti
788,914,343,2,2026-05-10 14:32:50,casalgrande padana
789,1109,480,1,2026-05-10 14:39:26,fantini sanitare
790,858,298,0,2026-05-03 18:25:32,fondovalle ceramice
791,537,228,1,2026-05-03 18:23:18,grandinetti
792,914,350,3,2026-05-10 14:32:50,casalgrande padana
793,1109,481,2,2026-05-10 14:39:26,fantini sanitare
794,859,298,0,2026-05-03 18:25:32,fondovalle ceramice
795,538,367,0,2026-05-03 18:23:18,grandinetti
796,915,328,0,2026-05-10 14:32:50,casalgrande padana
797,1109,482,3,2026-05-10 14:39:26,fantini sanitare
798,860,298,0,2026-05-03 18:25:32,fondovalle ceramice
799,538,228,1,2026-05-03 18:23:18,grandinetti
800,915,336,1,2026-05-10 14:32:50,casalgrande padana
801,1110,483,0,2026-05-10 14:39:26,fantini sanitare
802,861,298,0,2026-05-03 18:25:32,fondovalle ceramice
803,539,361,0,2026-05-03 18:23:18,grandinetti
804,915,343,2,2026-05-10 14:32:50,casalgrande padana
805,1110,484,1,2026-05-10 14:39:26,fantini sanitare
806,862,307,0,2026-05-03 18:25:32,fondovalle ceramice
807,539,228,1,2026-05-03 18:23:18,grandinetti
808,915,350,3,2026-05-10 14:32:50,casalgrande padana
809,1110,485,2,2026-05-10 14:39:26,fantini sanitare
810,863,307,0,2026-05-03 18:25:32,fondovalle ceramice
811,540,373,0,2026-05-03 18:23:18,grandinetti
812,916,328,0,2026-05-10 14:32:50,casalgrande padana
813,1110,486,3,2026-05-10 14:39:26,fantini sanitare
814,864,307,0,2026-05-03 18:25:32,fondovalle ceramice
815,540,228,1,2026-05-03 18:23:18,grandinetti
816,916,336,1,2026-05-10 14:32:50,casalgrande padana
817,1110,487,4,2026-05-10 14:39:26,fantini sanitare
818,865,307,0,2026-05-03 18:25:32,fondovalle ceramice
819,541,379,0,2026-05-03 18:23:18,grandinetti
820,916,343,2,2026-05-10 14:32:50,casalgrande padana
821,1111,488,0,2026-05-10 14:39:26,fantini sanitare
822,866,316,0,2026-05-03 18:25:32,fondovalle ceramice
823,541,228,1,2026-05-03 18:23:18,grandinetti
824,916,350,3,2026-05-10 14:32:50,casalgrande padana
825,1111,489,1,2026-05-10 14:39:26,fantini sanitare
826,867,316,0,2026-05-03 18:25:32,fondovalle ceramice
827,542,385,0,2026-05-03 18:23:18,grandinetti
828,917,328,0,2026-05-10 14:32:50,casalgrande padana
829,1112,490,0,2026-05-10 14:39:26,fantini sanitare
830,868,324,0,2026-05-03 18:25:32,fondovalle ceramice
831,542,228,1,2026-05-03 18:23:18,grandinetti
832,917,336,1,2026-05-10 14:32:50,casalgrande padana
833,1112,491,1,2026-05-10 14:39:26,fantini sanitare
834,869,324,0,2026-05-03 18:25:32,fondovalle ceramice
835,543,391,0,2026-05-03 18:23:18,grandinetti
836,917,343,2,2026-05-10 14:32:50,casalgrande padana
837,1112,492,2,2026-05-10 14:39:26,fantini sanitare
838,870,324,0,2026-05-03 18:25:32,fondovalle ceramice
839,543,228,1,2026-05-03 18:23:18,grandinetti
840,917,350,3,2026-05-10 14:32:50,casalgrande padana
841,1112,493,3,2026-05-10 14:39:26,fantini sanitare
842,871,324,0,2026-05-03 18:25:32,fondovalle ceramice
843,544,397,0,2026-05-03 18:23:18,grandinetti
844,918,357,0,2026-05-10 14:32:50,casalgrande padana
845,1113,494,0,2026-05-10 14:39:26,fantini sanitare
846,872,332,0,2026-05-03 18:25:32,fondovalle ceramice
847,544,228,1,2026-05-03 18:23:18,grandinetti
848,918,363,1,2026-05-10 14:32:50,casalgrande padana
849,1113,495,1,2026-05-10 14:39:26,fantini sanitare
850,873,332,0,2026-05-03 18:25:32,fondovalle ceramice
851,545,228,0,2026-05-03 18:23:18,grandinetti
852,918,369,2,2026-05-10 14:32:50,casalgrande padana
853,1113,496,2,2026-05-10 14:39:26,fantini sanitare
854,874,332,0,2026-05-03 18:25:32,fondovalle ceramice
855,546,228,0,2026-05-03 18:23:18,grandinetti
856,918,375,3,2026-05-10 14:32:50,casalgrande padana
857,1114,497,0,2026-05-10 14:39:26,fantini sanitare
858,875,332,0,2026-05-03 18:25:32,fondovalle ceramice
859,547,228,0,2026-05-03 18:23:18,grandinetti
860,919,357,0,2026-05-10 14:32:50,casalgrande padana
861,1114,498,1,2026-05-10 14:39:26,fantini sanitare
862,548,228,0,2026-05-03 18:23:18,grandinetti
863,919,363,1,2026-05-10 14:32:50,casalgrande padana
864,1115,499,0,2026-05-10 14:39:26,fantini sanitare
865,549,228,0,2026-05-03 18:23:18,grandinetti
866,919,369,2,2026-05-10 14:32:50,casalgrande padana
867,1115,500,1,2026-05-10 14:39:26,fantini sanitare
868,550,228,0,2026-05-03 18:23:18,grandinetti
869,919,375,3,2026-05-10 14:32:50,casalgrande padana
870,1116,501,0,2026-05-10 14:39:26,fantini sanitare
871,551,228,0,2026-05-03 18:23:18,grandinetti
872,920,357,0,2026-05-10 14:32:50,casalgrande padana
873,1116,502,1,2026-05-10 14:39:26,fantini sanitare
874,552,228,0,2026-05-03 18:23:18,grandinetti
875,920,363,1,2026-05-10 14:32:50,casalgrande padana
876,1116,503,2,2026-05-10 14:39:26,fantini sanitare
877,553,228,0,2026-05-03 18:23:18,grandinetti
878,920,369,2,2026-05-10 14:32:50,casalgrande padana
879,1116,504,3,2026-05-10 14:39:26,fantini sanitare
880,554,228,0,2026-05-03 18:23:18,grandinetti
881,920,375,3,2026-05-10 14:32:50,casalgrande padana
882,1116,505,4,2026-05-10 14:39:26,fantini sanitare
883,555,228,0,2026-05-03 18:23:18,grandinetti
884,921,357,0,2026-05-10 14:32:50,casalgrande padana
885,1117,506,0,2026-05-10 14:39:26,fantini sanitare
886,556,228,0,2026-05-03 18:23:18,grandinetti
887,921,363,1,2026-05-10 14:32:50,casalgrande padana
888,1117,507,1,2026-05-10 14:39:26,fantini sanitare
889,557,228,0,2026-05-03 18:23:18,grandinetti
890,921,369,2,2026-05-10 14:32:50,casalgrande padana
891,1118,508,0,2026-05-10 14:39:26,fantini sanitare
892,558,228,0,2026-05-03 18:23:18,grandinetti
893,921,375,3,2026-05-10 14:32:50,casalgrande padana
894,1118,509,1,2026-05-10 14:39:26,fantini sanitare
895,559,228,0,2026-05-03 18:23:18,grandinetti
896,922,357,0,2026-05-10 14:32:50,casalgrande padana
897,1118,510,2,2026-05-10 14:39:26,fantini sanitare
898,560,228,0,2026-05-03 18:23:18,grandinetti
899,922,363,1,2026-05-10 14:32:50,casalgrande padana
900,1119,511,0,2026-05-10 14:39:26,fantini sanitare
901,561,228,0,2026-05-03 18:23:18,grandinetti
902,922,369,2,2026-05-10 14:32:50,casalgrande padana
903,1119,512,1,2026-05-10 14:39:26,fantini sanitare
904,562,228,0,2026-05-03 18:23:18,grandinetti
905,922,375,3,2026-05-10 14:32:50,casalgrande padana
906,1119,513,2,2026-05-10 14:39:26,fantini sanitare
907,563,228,0,2026-05-03 18:23:18,grandinetti
908,923,381,0,2026-05-10 14:32:50,casalgrande padana
909,1120,514,0,2026-05-10 14:39:26,fantini sanitare
910,564,228,0,2026-05-03 18:23:18,grandinetti
911,923,387,1,2026-05-10 14:32:50,casalgrande padana
912,1120,515,1,2026-05-10 14:39:26,fantini sanitare
913,565,228,0,2026-05-03 18:23:18,grandinetti
914,923,393,2,2026-05-10 14:32:50,casalgrande padana
915,1121,516,0,2026-05-10 14:39:26,fantini sanitare
916,566,228,0,2026-05-03 18:23:18,grandinetti
917,923,399,3,2026-05-10 14:32:50,casalgrande padana
918,1121,517,1,2026-05-10 14:39:26,fantini sanitare
919,567,228,0,2026-05-03 18:23:18,grandinetti
920,924,381,0,2026-05-10 14:32:50,casalgrande padana
921,1121,518,2,2026-05-10 14:39:26,fantini sanitare
922,568,228,0,2026-05-03 18:23:18,grandinetti
923,924,387,1,2026-05-10 14:32:50,casalgrande padana
924,1121,519,3,2026-05-10 14:39:26,fantini sanitare
925,569,228,0,2026-05-03 18:23:18,grandinetti
926,924,393,2,2026-05-10 14:32:50,casalgrande padana
927,1122,520,0,2026-05-10 14:39:26,fantini sanitare
928,570,228,0,2026-05-03 18:23:18,grandinetti
929,924,399,3,2026-05-10 14:32:50,casalgrande padana
930,1122,521,1,2026-05-10 14:39:26,fantini sanitare
931,571,228,0,2026-05-03 18:23:18,grandinetti
932,925,381,0,2026-05-10 14:32:50,casalgrande padana
933,1122,522,2,2026-05-10 14:39:26,fantini sanitare
934,572,228,0,2026-05-03 18:23:18,grandinetti
935,925,387,1,2026-05-10 14:32:50,casalgrande padana
936,1122,523,3,2026-05-10 14:39:26,fantini sanitare
937,573,228,0,2026-05-03 18:23:18,grandinetti
938,925,393,2,2026-05-10 14:32:50,casalgrande padana
939,1123,524,0,2026-05-10 14:39:26,fantini sanitare
940,574,228,0,2026-05-03 18:23:18,grandinetti
941,925,399,3,2026-05-10 14:32:50,casalgrande padana
942,1123,525,1,2026-05-10 14:39:26,fantini sanitare
943,575,228,0,2026-05-03 18:23:18,grandinetti
944,926,381,0,2026-05-10 14:32:50,casalgrande padana
945,1123,330,2,2026-05-10 14:39:26,fantini sanitare
946,576,228,0,2026-05-03 18:23:18,grandinetti
947,926,387,1,2026-05-10 14:32:50,casalgrande padana
948,1123,526,3,2026-05-10 14:39:26,fantini sanitare
949,577,228,0,2026-05-03 18:23:18,grandinetti
950,926,393,2,2026-05-10 14:32:50,casalgrande padana
951,1123,527,4,2026-05-10 14:39:26,fantini sanitare
952,578,228,0,2026-05-03 18:23:18,grandinetti
953,926,399,3,2026-05-10 14:32:50,casalgrande padana
954,1124,528,0,2026-05-10 14:39:26,fantini sanitare
955,579,228,0,2026-05-03 18:23:18,grandinetti
956,927,381,0,2026-05-10 14:32:50,casalgrande padana
957,1124,529,1,2026-05-10 14:39:26,fantini sanitare
958,580,228,0,2026-05-03 18:23:18,grandinetti
959,927,387,1,2026-05-10 14:32:50,casalgrande padana
960,1124,530,2,2026-05-10 14:39:26,fantini sanitare
961,581,228,0,2026-05-03 18:23:18,grandinetti
962,927,393,2,2026-05-10 14:32:50,casalgrande padana
963,1124,531,3,2026-05-10 14:39:26,fantini sanitare
964,582,228,0,2026-05-03 18:23:18,grandinetti
965,927,399,3,2026-05-10 14:32:50,casalgrande padana
966,1124,532,4,2026-05-10 14:39:26,fantini sanitare
967,583,228,0,2026-05-03 18:23:18,grandinetti
968,928,381,0,2026-05-10 14:32:50,casalgrande padana
969,1125,533,0,2026-05-10 14:39:26,fantini sanitare
970,584,228,0,2026-05-03 18:23:18,grandinetti
971,928,387,1,2026-05-10 14:32:50,casalgrande padana
972,1125,534,1,2026-05-10 14:39:26,fantini sanitare
973,585,228,0,2026-05-03 18:23:18,grandinetti
974,928,393,2,2026-05-10 14:32:50,casalgrande padana
975,1125,417,2,2026-05-10 14:39:26,fantini sanitare
976,586,403,0,2026-05-03 18:23:18,grandinetti
977,928,399,3,2026-05-10 14:32:50,casalgrande padana
978,1125,535,3,2026-05-10 14:39:26,fantini sanitare
979,586,228,1,2026-05-03 18:23:18,grandinetti
980,929,381,0,2026-05-10 14:32:50,casalgrande padana
981,1125,536,4,2026-05-10 14:39:26,fantini sanitare
982,587,409,0,2026-05-03 18:23:18,grandinetti
983,929,387,1,2026-05-10 14:32:50,casalgrande padana
984,1126,537,0,2026-05-10 14:39:26,fantini sanitare
985,587,228,1,2026-05-03 18:23:18,grandinetti
986,929,393,2,2026-05-10 14:32:50,casalgrande padana
987,1126,538,1,2026-05-10 14:39:26,fantini sanitare
988,588,414,0,2026-05-03 18:23:18,grandinetti
989,929,399,3,2026-05-10 14:32:50,casalgrande padana
990,1126,467,2,2026-05-10 14:39:26,fantini sanitare
991,588,228,1,2026-05-03 18:23:18,grandinetti
992,930,381,0,2026-05-10 14:32:50,casalgrande padana
993,1126,539,3,2026-05-10 14:39:26,fantini sanitare
994,589,419,0,2026-05-03 18:23:18,grandinetti
995,930,387,1,2026-05-10 14:32:50,casalgrande padana
996,1126,540,4,2026-05-10 14:39:26,fantini sanitare
997,589,228,1,2026-05-03 18:23:18,grandinetti
998,930,393,2,2026-05-10 14:32:50,casalgrande padana
999,1127,541,0,2026-05-10 14:39:26,fantini sanitare
1000,590,424,0,2026-05-03 18:23:18,grandinetti
1001,930,399,3,2026-05-10 14:32:50,casalgrande padana
1002,1127,542,1,2026-05-10 14:39:26,fantini sanitare
1003,590,228,1,2026-05-03 18:23:18,grandinetti
1004,931,381,0,2026-05-10 14:32:50,casalgrande padana
1005,1127,447,2,2026-05-10 14:39:26,fantini sanitare
1006,591,428,0,2026-05-03 18:23:18,grandinetti
1007,931,387,1,2026-05-10 14:32:50,casalgrande padana
1008,1127,543,3,2026-05-10 14:39:26,fantini sanitare
1009,591,228,1,2026-05-03 18:23:18,grandinetti
1010,931,393,2,2026-05-10 14:32:50,casalgrande padana
1011,1127,544,4,2026-05-10 14:39:26,fantini sanitare
1012,592,432,0,2026-05-03 18:23:18,grandinetti
1013,931,399,3,2026-05-10 14:32:50,casalgrande padana
1014,1128,545,0,2026-05-10 14:39:26,fantini sanitare
1015,592,228,1,2026-05-03 18:23:18,grandinetti
1016,932,381,0,2026-05-10 14:32:50,casalgrande padana
1017,1128,546,1,2026-05-10 14:39:26,fantini sanitare
1018,593,436,0,2026-05-03 18:23:18,grandinetti
1019,932,387,1,2026-05-10 14:32:50,casalgrande padana
1020,1128,547,2,2026-05-10 14:39:26,fantini sanitare
1021,593,228,1,2026-05-03 18:23:18,grandinetti
1022,932,393,2,2026-05-10 14:32:50,casalgrande padana
1023,1128,548,3,2026-05-10 14:39:26,fantini sanitare
